时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2020-10-21 16:00:00,59.2,142.78,0,0,0,0,52.5
2020-10-22 16:00:00,58.7,142.78,0,0,0,0,52.98
2020-10-23 16:00:00,56.73,142.78,0,0,0,0,54.9
2020-10-26 16:00:00,55.82,142.78,0,0,0,0,55.81
2020-10-27 16:00:00,56.09,142.78,0,0,0,0,55.54
2020-10-28 16:00:00,57.35,142.78,0,0,0,0,54.29
2020-10-29 16:00:00,58.53,142.78,0,0,0,0,53.14
2020-10-30 16:00:00,55.96,142.78,0,0,0,0,55.67
2020-11-02 16:00:00,56.8,142.78,0,0,0,0,54.83
2020-11-03 16:00:00,58.69,142.78,0,0,0,0,52.99
2020-11-04 16:00:00,59.89,142.78,0,0,0,0,51.84
2020-11-05 16:00:00,62.26,142.78,0,0,0,0,49.62
2020-11-06 16:00:00,62.28,142.78,0,0,0,0,49.61
2020-11-09 16:00:00,65.46,142.78,0,0,0,0,46.73
2020-11-10 16:00:00,64.55,142.78,0,0,0,0,47.54
2020-11-11 16:00:00,62.92,142.78,0,0,0,0,49.02
2020-11-12 16:00:00,63.04,142.78,0,0,0,0,48.91
2020-11-13 16:00:00,61.32,142.78,0,0,0,0,50.5
2020-11-16 16:00:00,62.89,142.78,0,0,0,0,49.05
2020-11-17 16:00:00,62.58,142.78,0,0,0,0,49.33
2020-11-18 16:00:00,62.48,142.78,0,0,0,0,49.42
2020-11-19 16:00:00,63.69,142.78,0,0,0,0,48.32
2020-11-20 16:00:00,64.19,142.78,0,0,0,0,47.87
2020-11-23 16:00:00,66.24,142.78,0,0,0,0,46.04
2020-11-24 16:00:00,65.22,142.78,0,0,0,0,46.94
2020-11-25 16:00:00,63.11,142.78,0,0,0,0,48.84
2020-11-26 16:00:00,63.41,142.78,0,0,0,0,48.57
2020-11-27 16:00:00,65.44,142.78,0,0,0,0,46.75
2020-11-30 16:00:00,64.76,142.78,0,0,0,0,47.35
2020-12-01 16:00:00,68.31,142.78,0,0,0,0,44.25
2020-12-02 16:00:00,68.31,142.78,0,0,0,0,44.25
2020-12-03 16:00:00,67.97,142.78,0,0,0,0,44.54
2020-12-04 16:00:00,68.27,142.78,0,0,0,0,44.28
2020-12-07 16:00:00,66.82,142.78,0,0,0,0,45.53
2020-12-08 16:00:00,66.41,142.78,0,0,0,0,45.89
2020-12-09 16:00:00,64.17,142.78,0,0,0,0,47.88
2020-12-10 16:00:00,64.1,155.8,13025091.95,0,243086838,0,55.88
2020-12-11 16:00:00,62.41,138.99,0,-16813028.44,0,-239683416,47.15
2020-12-14 16:00:00,63.91,138.99,0,0,0,0,45.81
2020-12-15 16:00:00,64.25,138.99,0,0,0,0,45.5
2020-12-16 16:00:00,64.54,134.23,0,-4761318.73,170762429,0,42.35
2020-12-17 16:00:00,66.66,145.15,10917074.27,0,0,-26399793,47.1
2020-12-18 16:00:00,66.08,157.9,12751531.99,0,0,-25010004,55.29
2020-12-21 16:00:00,67.63,167.74,9838733.46,0,0,-148409647,59.72
2020-12-22 16:00:00,64.91,167.74,0,0,0,0,62.36
2020-12-23 16:00:00,66.31,167.74,0,0,0,0,60.99
2020-12-24 16:00:00,66.08,167.74,0,0,0,0,61.21
2020-12-25 16:00:00,67.47,167.74,0,0,0,0,59.87
2020-12-28 16:00:00,68.22,167.74,0,0,0,0,59.16
2020-12-29 16:00:00,67.5,167.74,0,0,0,0,59.84
2020-12-30 16:00:00,69.85,169.92,2188523.4,0,217102002,0,58.92
2020-12-31 16:00:00,73.1,170.57,642900.59,0,0,-220284927,56.31
2021-01-04 16:00:00,74.97,170.57,0,0,0,0,54.64
2021-01-05 16:00:00,78.32,170.57,0,0,0,0,51.73
2021-01-06 16:00:00,79.95,170.57,0,0,0,0,50.36
2021-01-07 16:00:00,83.14,187.67,17097541.66,0,271181144,0,57.08
2021-01-08 16:00:00,82.53,168.98,0,-18687338.85,0,-270023732,47.36
2021-01-11 16:00:00,80.73,168.98,0,0,0,0,48.83
2021-01-12 16:00:00,85.89,168.98,0,0,0,0,44.7
2021-01-13 16:00:00,85.27,168.98,0,0,0,0,45.18
2021-01-14 16:00:00,81.7,168.98,0,0,0,0,48.04
2021-01-15 16:00:00,81.29,167.71,0,-1264832.96,70009860,0,47.67
2021-01-18 16:00:00,83.3,167.29,0,-422358.84,0,-40508338,45.82
2021-01-19 16:00:00,80.61,167.54,251618.89,0,0,-28176242,48.13
2021-01-20 16:00:00,81.9,176.77,9229159.13,0,216546238,0,52.16
2021-01-21 16:00:00,84.84,182.56,5789985.26,0,0,-107017496,52.87
2021-01-22 16:00:00,85,171.4,0,-11158295.09,0,-20003150,46.7
2021-01-25 16:00:00,86.87,162.1,0,-9298256,0,0,40.26
2021-01-26 16:00:00,83.12,156.3,0,-5807944.29,0,-78612528,39.96
2021-01-27 16:00:00,83.61,165.06,8765145.7,0,256530998,0,44.36
2021-01-28 16:00:00,78.6,162.52,0,-2539704.19,0,-263175527,46.99
2021-01-29 16:00:00,77.77,161.81,0,-717234.79,31712641,0,47.27
2021-02-01 16:00:00,79.95,159.61,0,-2194366.47,0,-28848056,44.27
2021-02-02 16:00:00,82.72,159.61,0,0,0,0,42.08
2021-02-03 16:00:00,82.19,161.9,2290918.03,0,136243217,0,43.75
2021-02-04 16:00:00,81.82,168.01,6113232.45,0,0,-144876580,47.4
2021-02-05 16:00:00,82.13,159.75,0,-8265026.93,268333104,0,42.62
2021-02-08 16:00:00,84.83,173.83,14083616.09,0,0,-274589159,48.15
2021-02-09 16:00:00,88.87,178.87,5035404.8,0,92720664,0,47.65
2021-02-10 16:00:00,92.91,174.37,0,-4502219.32,0,-58073321,42.23
2021-02-18 16:00:00,91.6,175.22,854438.09,0,0,-36185319,43.64
2021-02-19 16:00:00,91.95,175.22,0,0,0,0,43.38
2021-02-22 16:00:00,85.92,175.22,0,0,0,0,48.03
2021-02-23 16:00:00,85.33,175.22,0,0,0,0,48.5
2021-02-24 16:00:00,80.61,175.22,0,0,0,0,52.38
2021-02-25 16:00:00,81.67,175.22,0,0,0,0,51.49
2021-02-26 16:00:00,77.26,165.03,0,-10192884.73,275782425,0,49.51
2021-03-01 16:00:00,79.99,165.09,64847.79,0,0,-145519396,47.28
2021-03-02 16:00:00,77.69,161.89,0,-3200842.21,0,-117358626,47.39
2021-03-03 16:00:00,81.1,161.89,0,0,0,0,44.61
2021-03-04 16:00:00,75.4,177.04,15147712.4,0,261892016,0,57.95
2021-03-05 16:00:00,74.81,162.23,0,-14806415.33,0,-262653330,50.01
2021-03-08 16:00:00,68.73,162.23,0,0,0,0,55.41
2021-03-09 16:00:00,65.11,162.23,0,0,0,0,58.82
2021-03-10 16:00:00,66.2,162.23,0,0,0,0,57.78
2021-03-11 16:00:00,70.34,162.23,0,0,0,0,53.95
2021-03-12 16:00:00,70.94,162.23,0,0,0,0,53.4
2021-03-15 16:00:00,67.26,162.23,0,0,0,0,56.78
2021-03-16 16:00:00,68.71,162.23,0,0,0,0,55.43
2021-03-17 16:00:00,69.43,162.23,0,0,0,0,54.77
2021-03-18 16:00:00,70.79,162.23,0,0,0,0,53.54
2021-03-19 16:00:00,66.31,157.02,0,-5211218.25,262540836,0,54.54
2021-03-22 16:00:00,67.98,150.78,0,-6244973.45,0,-251490344,49.29
2021-03-23 16:00:00,66.38,150.78,0,0,0,0,50.73
2021-03-24 16:00:00,63.71,150.78,0,0,0,0,53.19
2021-03-25 16:00:00,63.63,150.78,0,0,0,0,53.26
2021-03-26 16:00:00,67.34,150.78,0,0,0,0,49.86
2021-03-29 16:00:00,67.63,150.78,0,0,0,0,49.6
2021-03-30 16:00:00,69.22,150.78,0,0,0,0,48.2
2021-03-31 16:00:00,67.68,150.78,0,0,0,0,49.56
2021-04-01 16:00:00,69.76,166.33,15553443.12,0,234356250,0,56.89
2021-04-02 16:00:00,71.44,169.44,3110274.36,0,0,-253419720,57.16
2021-04-06 16:00:00,70.74,169.44,0,0,0,0,57.81
2021-04-07 16:00:00,69.52,169.44,0,0,0,0,58.94
2021-04-08 16:00:00,69.8,169.44,0,0,0,0,58.68
2021-04-09 16:00:00,67.25,169.44,0,0,0,0,61.1
2021-04-12 16:00:00,64.34,169.44,0,0,0,0,63.95
2021-04-13 16:00:00,64.07,169.44,0,0,0,0,64.22
2021-04-14 16:00:00,65.43,169.44,0,0,0,0,62.87
2021-04-15 16:00:00,64.38,169.44,0,0,0,0,63.91
2021-04-16 16:00:00,64.95,205.29,35844483.73,0,269954246,0,85.08
2021-04-19 16:00:00,68.97,195.15,0,-10136166.07,0,-296128517,74.68
2021-04-20 16:00:00,68.85,194.45,0,-702309.86,295492864,0,74.39
2021-04-21 16:00:00,69.36,187.99,0,-6453617.33,0,-288801026,70.05
2021-04-22 16:00:00,69.04,187.99,0,0,0,0,70.37
2021-04-23 16:00:00,70.58,186.32,0,-1672910.78,288359253,0,67.85
2021-04-26 16:00:00,68.64,172.05,0,-14265797.22,0,-196201710,61.32
2021-04-27 16:00:00,69.08,169.07,0,-2983769.13,0,-73672410,59.14
2021-04-28 16:00:00,70.04,169.07,0,0,0,0,58.24
2021-04-29 16:00:00,71.53,169.07,0,0,0,0,56.86
2021-04-30 16:00:00,70.18,169.07,0,0,0,0,58.11
2021-05-06 16:00:00,68.11,169.07,0,0,0,0,60.06
2021-05-07 16:00:00,65.95,169.07,0,0,0,0,62.14
2021-05-10 16:00:00,65.83,169.07,0,0,0,0,62.26
2021-05-11 16:00:00,66.84,169.07,0,0,0,0,61.27
2021-05-12 16:00:00,67.56,169.07,0,0,0,0,60.58
2021-05-13 16:00:00,65.84,169.07,0,0,0,0,62.25
2021-05-14 16:00:00,69.75,169.07,0,0,0,0,58.51
2021-05-17 16:00:00,72.22,169.07,0,0,0,0,56.24
2021-05-18 16:00:00,72.31,169.07,0,0,0,0,56.15
2021-05-19 16:00:00,71.8,169.07,0,0,0,0,56.62
2021-05-20 16:00:00,72.27,169.07,0,0,0,0,56.19
2021-05-21 16:00:00,70.53,169.07,0,0,0,0,57.78
2021-05-24 16:00:00,71.25,169.07,0,0,0,0,57.12
2021-05-25 16:00:00,76.66,169.07,0,0,0,0,52.31
2021-05-26 16:00:00,76.73,169.07,0,0,0,0,52.25
2021-05-27 16:00:00,77.31,169.07,0,0,0,0,51.75
2021-05-28 16:00:00,76.74,169.07,0,0,0,0,52.24
2021-05-31 16:00:00,77.09,169.07,0,0,0,0,51.94
2021-06-01 16:00:00,77.43,169.07,0,0,0,0,51.65
2021-06-02 16:00:00,75.71,169.07,0,0,0,0,53.13
2021-06-03 16:00:00,74.56,169.07,0,0,0,0,54.14
2021-06-04 16:00:00,75.45,169.07,0,0,0,0,53.36
2021-06-07 16:00:00,75.3,169.07,0,0,0,0,53.49
2021-06-08 16:00:00,73.79,169.07,0,0,0,0,54.82
2021-06-09 16:00:00,73.93,169.07,0,0,0,0,54.7
2021-06-10 16:00:00,75.09,169.07,0,0,0,0,53.68
2021-06-11 16:00:00,73.54,169.07,0,0,0,0,55.05
2021-06-15 16:00:00,71.61,169.07,0,0,0,0,56.79
2021-06-16 16:00:00,68.75,169.07,0,0,0,0,59.45
2021-06-17 16:00:00,69.46,169.07,0,0,0,0,58.78
2021-06-18 16:00:00,69.48,169.07,0,0,0,0,58.76
2021-06-21 16:00:00,69.08,169.07,0,0,0,0,59.14
2021-06-22 16:00:00,70.13,169.07,0,0,0,0,58.16
2021-06-23 16:00:00,70.97,169.07,0,0,0,0,57.38
2021-06-24 16:00:00,71.26,169.07,0,0,0,0,57.11
2021-06-25 16:00:00,74.05,169.07,0,0,0,0,54.59
2021-06-28 16:00:00,74.44,169.07,0,0,0,0,54.25
2021-06-29 16:00:00,72.41,169.07,0,0,0,0,56.06
2021-06-30 16:00:00,73.52,169.07,0,0,0,0,55.07
2021-07-01 16:00:00,73.71,169.07,0,0,0,0,54.9
2021-07-02 16:00:00,68.77,182.23,13155277.71,0,250274310,0,67.23
2021-07-05 16:00:00,68.93,180.46,0,-1769762.29,0,-262075606,66.02
2021-07-06 16:00:00,68.84,180.46,0,0,0,0,66.11
2021-07-07 16:00:00,70.74,180.46,0,0,0,0,64.26
2021-07-08 16:00:00,69.01,180.46,0,0,0,0,65.94
2021-07-09 16:00:00,68.38,180.46,0,0,0,0,66.56
2021-07-12 16:00:00,70.49,180.46,0,0,0,0,64.5
2021-07-13 16:00:00,70.8,180.46,0,0,0,0,64.2
2021-07-14 16:00:00,68.84,180.46,0,0,0,0,66.11
2021-07-15 16:00:00,71.11,180.46,0,0,0,0,63.91
2021-07-16 16:00:00,69.22,180.46,0,0,0,0,65.74
2021-07-19 16:00:00,69.85,180.46,0,0,0,0,65.12
2021-07-20 16:00:00,69.7,180.46,0,0,0,0,65.27
2021-07-21 16:00:00,70.86,180.46,0,0,0,0,64.15
2021-07-22 16:00:00,71.12,178.4,0,-2052432.75,182085838,0,62.69
2021-07-23 16:00:00,69.04,179.55,1145501.95,0,0,-97920810,65.38
2021-07-26 16:00:00,63.6,182.45,2905090.24,0,0,-86457505,72.65
2021-07-27 16:00:00,57.82,182.45,0,0,0,0,78.97
2021-07-28 16:00:00,58.12,182.45,0,0,0,0,78.63
2021-07-29 16:00:00,61.1,182.45,0,0,0,0,75.33
2021-07-30 16:00:00,59.81,182.45,0,0,0,0,76.74
2021-08-02 16:00:00,63.88,182.45,0,0,0,0,72.35
2021-08-03 16:00:00,63.9,182.45,0,0,0,0,72.33
2021-08-04 16:00:00,65.37,182.45,0,0,0,0,70.8
2021-08-05 16:00:00,64.37,182.45,0,0,0,0,71.84
2021-08-06 16:00:00,63.47,182.45,0,0,0,0,72.78
2021-08-09 16:00:00,65.6,182.45,0,0,0,0,70.56
2021-08-10 16:00:00,67.51,182.45,0,0,0,0,68.62
2021-08-11 16:00:00,66.59,182.45,0,0,0,0,69.55
2021-08-12 16:00:00,65.19,182.45,0,0,0,0,70.98
2021-08-13 16:00:00,64.28,182.45,0,0,0,0,71.93
2021-08-16 16:00:00,64.12,182.45,0,0,0,0,72.1
2021-08-17 16:00:00,60.68,182.45,0,0,0,0,75.78
2021-08-18 16:00:00,62.56,182.45,0,0,0,0,73.75
2021-08-19 16:00:00,61.5,182.45,0,0,0,0,74.89
2021-08-20 16:00:00,58.41,188.73,6274456.67,0,233811088,0,82.27
2021-08-23 16:00:00,60.63,202.17,13439691.68,0,0,-202151786,88.12
2021-08-24 16:00:00,62.37,202.09,0,-74707.12,0,-23958550,86.05
2021-08-25 16:00:00,62.69,202.22,126042.79,0,0,-19074774,85.76
2021-08-26 16:00:00,59.49,202.4,178526.31,0,0,-8970534,89.6
2021-08-27 16:00:00,60.33,202.4,0,0,0,0,88.61
2021-08-30 16:00:00,59.87,202.4,0,0,0,0,89.15
2021-08-31 16:00:00,59.62,202.4,0,0,0,0,89.45
2021-09-01 16:00:00,61.74,202.4,0,0,0,0,86.97
2021-09-02 16:00:00,61.74,202.4,0,0,0,0,86.97
2021-09-03 16:00:00,60.86,202.4,0,0,0,0,87.99
2021-09-06 16:00:00,63.88,202.4,0,0,0,0,84.53
2021-09-07 16:00:00,65.84,202.4,0,0,0,0,82.34
2021-09-08 16:00:00,65.15,202.4,0,0,0,0,83.11
2021-09-09 16:00:00,65.08,202.4,0,0,0,0,83.18
2021-09-10 16:00:00,66.53,202.4,0,0,0,0,81.59
2021-09-13 16:00:00,65.8,202.4,0,0,0,0,82.39
2021-09-14 16:00:00,63.33,202.4,0,0,0,0,85.15
2021-09-15 16:00:00,61.67,202.4,0,0,0,0,87.05
2021-09-16 16:00:00,59.69,202.4,0,0,0,0,89.37
2021-09-17 16:00:00,61.29,202.4,0,0,0,0,87.49
2021-09-22 16:00:00,60.16,202.4,0,0,0,0,88.81
2021-09-23 16:00:00,61.2,202.4,0,0,0,0,87.59
2021-09-24 16:00:00,61.08,202.4,0,0,0,0,87.73
2021-09-27 16:00:00,62,233.18,30777347.71,0,302790975,0,105.67
2021-09-28 16:00:00,62.22,211.98,0,-21199203.69,0,-312866683,92.32
2021-09-29 16:00:00,60.56,211.98,0,0,0,0,94.31
2021-09-30 16:00:00,61.64,211.98,0,0,0,0,93.01
2021-10-08 16:00:00,63.75,211.98,0,0,0,0,90.52
2021-10-11 16:00:00,63.96,211.98,0,0,0,0,90.28
2021-10-12 16:00:00,62.22,211.98,0,0,0,0,92.32
2021-10-13 16:00:00,64.09,211.98,0,0,0,0,90.13
2021-10-14 16:00:00,63.21,211.98,0,0,0,0,91.15
2021-10-15 16:00:00,63.82,205.49,0,-6485040.85,312376156,0,86.48
2021-10-18 16:00:00,61.92,211.08,5586300.29,0,0,-311976698,92.12
2021-10-19 16:00:00,63.51,211.08,0,0,0,0,90.25
2021-10-20 16:00:00,63.09,223.86,12779173.03,0,311216556,0,98.58
2021-10-21 16:00:00,63.69,233.19,9328177.34,0,0,-333851278,103.55
2021-10-22 16:00:00,64.74,233.19,0,0,0,0,102.25
2021-10-25 16:00:00,65.4,233.19,0,0,0,0,101.44
2021-10-26 16:00:00,64.85,233.19,0,0,0,0,102.12
2021-10-27 16:00:00,62.69,233.19,0,0,0,0,104.8
2021-10-28 16:00:00,61.56,233.19,0,0,0,0,106.23
2021-10-29 16:00:00,63.05,233.19,0,0,0,0,104.35
2021-11-01 16:00:00,62.45,243.05,9867590.65,0,262751156,0,111.17
2021-11-02 16:00:00,60.76,244.39,1337514.67,0,0,-274391796,114.23
2021-11-03 16:00:00,60.14,244.39,0,0,0,0,115.06
2021-11-04 16:00:00,61.72,246.38,1985242.5,0,156478322,0,114.19
2021-11-05 16:00:00,60.84,256.4,10019716.52,0,0,-168749599,121.59
2021-11-08 16:00:00,61.03,272.68,16287098.88,0,356750394,0,131.44
2021-11-09 16:00:00,60.99,244.86,0,-27826468.74,0,-321362104,114.21
2021-11-10 16:00:00,60.14,243.88,0,-977490.68,0,-23426680,114.74
2021-11-11 16:00:00,62.71,243.88,0,0,0,0,111.35
2021-11-12 16:00:00,62.37,243.88,0,0,0,0,111.79
2021-11-15 16:00:00,62.17,243.88,0,0,0,0,112.05
2021-11-16 16:00:00,62.2,243.88,0,0,0,0,112.01
2021-11-17 16:00:00,62.28,243.88,0,0,0,0,111.91
2021-11-18 16:00:00,60.68,243.88,0,0,0,0,114.02
2021-11-19 16:00:00,62.43,243.88,0,0,0,0,111.71
2021-11-22 16:00:00,63.17,243.88,0,0,0,0,110.75
2021-11-23 16:00:00,63.2,243.88,0,0,0,0,110.71
2021-11-24 16:00:00,63.31,243.88,0,0,0,0,110.57
2021-11-25 16:00:00,62.64,243.88,0,0,0,0,111.44
2021-11-26 16:00:00,61.43,243.88,0,0,0,0,113.02
2021-11-29 16:00:00,61.14,243.88,0,0,0,0,113.4
2021-11-30 16:00:00,60.5,243.88,0,0,0,0,114.26
2021-12-01 16:00:00,60.89,243.88,0,0,0,0,113.74
2021-12-02 16:00:00,61.3,243.88,0,0,0,0,113.19
2021-12-03 16:00:00,62.79,243.88,0,0,0,0,111.24
2021-12-06 16:00:00,62.51,243.88,0,0,0,0,111.61
2021-12-07 16:00:00,63.49,243.88,0,0,0,0,110.34
2021-12-08 16:00:00,65.94,243.88,0,0,0,0,107.23
2021-12-09 16:00:00,68.69,243.88,0,0,0,0,103.85
2021-12-10 16:00:00,67.91,243.88,0,0,0,0,104.8
2021-12-13 16:00:00,68.86,243.88,0,0,0,0,103.65
2021-12-14 16:00:00,67.73,243.88,0,0,0,0,105.02
2021-12-15 16:00:00,66.27,243.88,0,0,0,0,106.82
2021-12-16 16:00:00,67.23,243.88,0,0,0,0,105.63
2021-12-17 16:00:00,64.57,243.88,0,0,0,0,108.96
2021-12-20 16:00:00,62.11,243.88,0,0,0,0,112.13
2021-12-21 16:00:00,63.2,243.88,0,0,0,0,110.71
2021-12-22 16:00:00,63.24,243.88,0,0,0,0,110.66
2021-12-23 16:00:00,64.37,243.88,0,0,0,0,109.21
2021-12-24 16:00:00,63.46,243.88,0,0,0,0,110.38
2021-12-27 16:00:00,63.4,243.88,0,0,0,0,110.45
2021-12-28 16:00:00,64.61,243.88,0,0,0,0,108.91
2021-12-29 16:00:00,62.21,243.88,0,0,0,0,112
2021-12-30 16:00:00,63.47,243.88,0,0,0,0,110.36
2021-12-31 16:00:00,64.1,243.88,0,0,0,0,109.56
2022-01-04 16:00:00,63.35,243.88,0,0,0,0,110.52
2022-01-05 16:00:00,61.7,243.88,0,0,0,0,112.67
2022-01-06 16:00:00,60.04,243.88,0,0,0,0,114.87
2022-01-07 16:00:00,60.18,243.88,0,0,0,0,114.68
2022-01-10 16:00:00,60.9,243.88,0,0,0,0,113.72
2022-01-11 16:00:00,59.36,243.88,0,0,0,0,115.79
2022-01-12 16:00:00,60.95,243.88,0,0,0,0,113.66
2022-01-13 16:00:00,58.3,243.88,0,0,0,0,117.23
2022-01-14 16:00:00,57,243.88,0,0,0,0,119.03
2022-01-17 16:00:00,58.35,243.88,0,0,0,0,117.16
2022-01-18 16:00:00,59.88,243.88,0,0,0,0,115.09
2022-01-19 16:00:00,58.78,243.88,0,0,0,0,116.58
2022-01-20 16:00:00,60.21,243.88,0,0,0,0,114.64
2022-01-21 16:00:00,58.75,243.88,0,0,0,0,116.62
2022-01-24 16:00:00,58.99,243.88,0,0,0,0,116.29
2022-01-25 16:00:00,55.4,243.88,0,0,0,0,121.29
2022-01-26 16:00:00,56.52,243.88,0,0,0,0,119.7
2022-01-27 16:00:00,53.45,243.88,0,0,0,0,124.1
2022-01-28 16:00:00,51.59,242.79,0,-1084418.67,344368908,0,126.13
2022-02-07 16:00:00,53.92,241.86,0,-936320.42,0,-342897246,122.1
2022-02-08 16:00:00,53.08,241.86,0,0,0,0,123.32
2022-02-09 16:00:00,54.52,242.53,670626.12,0,174996250,0,121.67
2022-02-10 16:00:00,54.11,242.02,0,-513317.69,0,-74525913,121.93
2022-02-11 16:00:00,52.84,244.38,2364345.68,0,0,-103275632,125.32
2022-02-14 16:00:00,51.19,254.32,9937821.17,0,344749446,0,134.35
2022-02-15 16:00:00,52.79,244.77,0,-9548992.43,0,-345691098,125.65
2022-02-16 16:00:00,53.39,244.77,0,0,0,0,124.77
2022-02-17 16:00:00,53.76,244.77,0,0,0,0,124.23
2022-02-18 16:00:00,54.49,244.77,0,0,0,0,123.17
2022-02-21 16:00:00,53.93,244.77,0,0,0,0,123.98
2022-02-22 16:00:00,51.93,244.77,0,0,0,0,126.93
2022-02-23 16:00:00,53.56,244.77,0,0,0,0,124.52
2022-02-24 16:00:00,50.44,244.77,0,0,0,0,129.17
2022-02-25 16:00:00,51.91,244.77,0,0,0,0,126.96
2022-02-28 16:00:00,52.18,246.67,1901145.73,0,232010905,0,127.8
2022-03-01 16:00:00,53.44,247,326374.53,0,0,-198376515,126.15
2022-03-02 16:00:00,52.08,247.8,802395.06,0,0,-37039950,128.7
2022-03-03 16:00:00,51.18,267.67,19867835.13,0,347962884,0,143.2
2022-03-04 16:00:00,49.35,278.9,11236027.08,0,0,-160623786,153.7
2022-03-07 16:00:00,44.58,300.82,21919020,0,0,0,177.23
2022-03-08 16:00:00,41.68,276.73,0,-24089220,0,0,165.9
2022-03-09 16:00:00,40.38,286.64,9905118.33,0,0,-226785900,175.42
2022-03-10 16:00:00,42.59,286.64,0,0,0,0,171.16
2022-03-11 16:00:00,43.04,286.64,0,0,0,0,170.3
2022-03-14 16:00:00,38.67,286.64,0,0,0,0,178.82
2022-03-15 16:00:00,32.32,277.08,0,-9553631.11,247517040,0,184.98
2022-03-16 16:00:00,38.05,279.42,2336057.07,0,0,-151308405,174.84
2022-03-17 16:00:00,40.76,280.21,789651.45,0,0,-90168888,170.11
2022-03-18 16:00:00,41.69,290.18,9974212.15,0,380839516,0,175.38
2022-03-21 16:00:00,41.46,308.57,18383073,0,0,-409843850,188.82
2022-03-22 16:00:00,41.34,364.43,55866163.07,0,408566430,0,228.59
2022-03-23 16:00:00,42.05,335.12,0,-29317516.45,0,-435804192,206.31
2022-03-24 16:00:00,41.21,335.12,0,0,0,0,208.14
2022-03-25 16:00:00,38.66,335.12,0,0,0,0,213.8
2022-03-28 16:00:00,37.79,343.43,8311364.13,0,329982909,0,221.82
2022-03-29 16:00:00,37.32,357.79,14360816.76,0,0,-353213262,233.37
2022-03-30 16:00:00,41.3,357.79,0,0,0,0,223.98
2022-03-31 16:00:00,40.26,357.79,0,0,0,0,226.39
2022-04-01 16:00:00,42.03,357.79,0,0,0,0,222.32
2022-04-06 16:00:00,41.63,346.26,0,-11526605.58,458341950,0,215.09
2022-04-07 16:00:00,39.81,332.09,0,-14174710.92,0,-433341480,209.06
2022-04-08 16:00:00,40.53,332.09,0,0,0,0,207.47
2022-04-11 16:00:00,36.19,332.09,0,0,0,0,217.27
2022-04-12 16:00:00,38.84,332.09,0,0,0,0,211.21
2022-04-13 16:00:00,37.5,333.76,1678214.75,0,145497508,0,215.46
2022-04-14 16:00:00,39.22,334.65,886119.54,0,0,-83188819,212.2
2022-04-15 16:00:00,39.13,332.12,0,-2530029.17,0,-59326281,210.59
2022-04-18 16:00:00,38.39,332.09,0,-33509.2,0,-3216304,212.23
2022-04-19 16:00:00,37.34,332.09,0,0,0,0,214.61
2022-04-20 16:00:00,35.21,332.09,0,0,0,0,219.57
2022-04-21 16:00:00,32.72,308.91,0,-23174398.71,432662365,0,208.1
2022-04-22 16:00:00,33.3,304.92,0,-3995167.04,0,-317781570,203.77
2022-04-25 16:00:00,26.71,296.14,0,-8775270,0,0,212.64
2022-04-26 16:00:00,25.69,289.53,0,-6613620.13,0,-72960102,209.91
2022-04-27 16:00:00,29.39,307.7,18172557.82,0,389917278,0,215.09
2022-04-28 16:00:00,30.24,307.56,0,-142035.74,0,-408595950,212.93
2022-04-29 16:00:00,33.4,314.5,6939591.21,0,118882624,0,210.72
2022-05-05 16:00:00,33.2,313.54,0,-961148.1,0,-125059309,210.47
2022-05-06 16:00:00,29.83,315.76,2217783.54,0,352054877,0,220.23
2022-05-09 16:00:00,28.79,329.8,14046325.9,0,0,-223192385,233.72
2022-05-10 16:00:00,30.2,332.14,2333966.56,0,0,-148048798,231.9
2022-05-11 16:00:00,32.08,332.14,0,0,0,0,227.18
2022-05-12 16:00:00,31.49,332.14,0,0,0,0,228.65
2022-05-13 16:00:00,32.48,354.4,22260779.47,0,432135106,0,243
2022-05-16 16:00:00,31.42,341.7,0,-12691922.36,0,-442408735,236.1
2022-05-17 16:00:00,33.06,341.7,0,0,0,0,231.96
2022-05-18 16:00:00,32.59,341.7,0,0,0,0,233.13
2022-05-19 16:00:00,32.85,371.9,30200573.41,0,441721977,0,255.21
2022-05-20 16:00:00,35.44,366.06,0,-5841395.7,0,-466820538,244.11
2022-05-23 16:00:00,34.65,381.06,14999516.38,0,466528745,0,257.27
2022-05-24 16:00:00,31.5,352.76,0,-28307021.74,0,-453951335,244.3
2022-05-25 16:00:00,32.3,352.76,0,0,0,0,242.22
2022-05-26 16:00:00,32.63,350.19,0,-2565764.69,153698955,0,239.43
2022-05-27 16:00:00,32.9,345.53,0,-4662777.91,0,-120453008,235.24
2022-05-30 16:00:00,33.83,345.1,0,-428058.3,0,-25825618,232.59
2022-05-31 16:00:00,35.9,345.1,0,0,0,0,227.52
2022-06-01 16:00:00,35.62,345.1,0,0,0,0,228.2
2022-06-02 16:00:00,35.84,345.1,0,0,0,0,227.66
2022-06-06 16:00:00,38.38,345.1,0,0,0,0,221.65
2022-06-07 16:00:00,38.81,345.1,0,0,0,0,220.65
2022-06-08 16:00:00,40.16,345.1,0,0,0,0,217.57
2022-06-09 16:00:00,38.7,345.1,0,0,0,0,220.91
2022-06-10 16:00:00,40.8,345.1,0,0,0,0,216.12
2022-06-13 16:00:00,39.15,345.1,0,0,0,0,219.87
